"y1","y2","age","oficio","relab","college","cotPension","fweight","formal","hoursWorkUsual","sex","depto","clase","maxEducLevel","dsi","p6426","p6580s1","sizeFirm","wap","female","sqage","agefemale","sqagefemale"
4688.31298828125,964453,41,"Guías de turismo, policía de   turismo, empresario de pompas fúnebres, embalsamador, recibidor de apuestas   en casino, garitero, azafata de avion, auxiliar de farmacia, enfermera,   veterinaria, trabajadora sexual","Obrero o empleado de empresa particular;","No universidad","Cotiza",237,"formal",48,1,11,"Urban","terciary","Otra cosa",252,0,"11-50","Poblacion en edad de trabajar","Hombre",1681,0,0
29118.0546875,4991666.66666667,37,"Estadistas, matemáticos,   analistas de sistemas, técnicos","Obrero o empleado de empresa particular;","No universidad","Cotiza",266,"formal",40,0,11,"Urban","terciary","Otra cosa",6,0,">50","Poblacion en edad de trabajar","Mujer",1369,37,1369
10702.546875,2297666.66666667,48,"Electricistas de vivienda y   automotriz, instalador y reparador de teléfonos y contadores","Obrero o empleado de empresa particular;","No universidad","Cotiza",266,"formal",48,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",168,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",2304,0,0
6533.33349609375,1400000,38,"Electricistas de vivienda y   automotriz, instalador y reparador de teléfonos y contadores","Obrero o empleado de empresa particular;","No universidad","Cotiza",243,"formal",50,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",1,0,"6-10 workers","Poblacion en edad de trabajar","Hombre",1444,0,0
4846.15380859375,684000,31,"Trabajadores de la   preparación de alimentos y bebidas – panaderos, pasteleros, confiteros,   matarifes, carniceros, tratamiento y elaboración de productos lácteos,   trapichero, panelero, hornero, catador, cerveceros","Obrero o empleado de empresa particular;","Universidad","No cotiza",297,"informal",26,1,11,"Urban","secondary complete (11)","Otra cosa",6,0,"6-10 workers","Poblacion en edad de trabajar","Hombre",961,0,0
4034.72216796875,830000,41,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",211,"formal",48,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Mujer",1681,41,1681
6262.13671875,1288211,42,"Lavanderos, limpiadores,   planchadores","Obrero o empleado de empresa particular;","Universidad","Cotiza",211,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",4,0,">50","Poblacion en edad de trabajar","Mujer",1764,42,1764
2800,1051200,25,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","Universidad","No cotiza",211,"informal",60,1,11,"Urban","secondary complete (11)","Otra cosa",3,0,">50","Poblacion en edad de trabajar","Hombre",625,0,0
7574.63671875,1558211,26,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","No universidad","Cotiza",211,"formal",48,1,11,"Urban","terciary","Otra cosa",68,0,">50","Poblacion en edad de trabajar","Hombre",676,0,0
10596.7900390625,2043666.66666667,35,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","No universidad","Cotiza",211,"formal",45,0,11,"Urban","terciary","Otra cosa",96,0,">50","Poblacion en edad de trabajar","Mujer",1225,35,1225
3888.88891601562,8e+05,58,"Albañiles, estucador,   cristaleros, mampostero, techadores, carpintero","Obrero o empleado de empresa particular;","No universidad","No cotiza",191,"informal",48,1,11,"Urban","primary incomplete (1-4)","Otra cosa",1,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",3364,0,0
3645.83325195312,750000,27,"Albañiles, estucador,   cristaleros, mampostero, techadores, carpintero","Obrero o empleado de empresa particular;","No universidad","No cotiza",191,"informal",48,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",2,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",729,0,0
3733.33325195312,8e+05,24,"Fontaneros, soldadores,   plomero, instalador de tuberías de gas, remachador, latonero","Obrero o empleado de empresa particular;","Universidad","Cotiza",191,"formal",50,1,11,"Urban","secondary complete (11)","Otra cosa",48,0,"6-10 workers","Poblacion en edad de trabajar","Hombre",576,0,0
3888.88891601562,8e+05,23,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","Universidad","Cotiza",191,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",12,0,">50","Poblacion en edad de trabajar","Mujer",529,23,529
14583.3330078125,3e+06,41,"Directores, gerentes   (personal directivo)","Obrero o empleado de empresa particular;","No universidad","Cotiza",277,"formal",48,1,11,"Urban","terciary","Otra cosa",96,0,"11-50","Poblacion en edad de trabajar","Hombre",1681,0,0
1944.44445800781,5e+05,21,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","No cotiza",196,"informal",60,1,11,"Urban","secondary complete (11)","Otra cosa",1,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",441,0,0
4666.39794921875,959944.666666667,28,"Telefonistas,   telégrafos","Obrero o empleado de empresa particular;","No universidad","Cotiza",272,"formal",48,0,11,"Urban","terciary","Otra cosa",18,0,">50","Poblacion en edad de trabajar","Mujer",784,28,784
3920,1248000,34,"Manipulación de mercancía y   movimiento de tierras – Estibadores, cargadores, empacadores, empalmador de   cables, conductor de grúa, operarios de maquinaria pesada","Obrero o empleado de empresa particular;","No universidad","No cotiza",272,"informal",60,0,11,"Urban","primary incomplete (1-4)","Otra cosa",60,0,"11-50","Poblacion en edad de trabajar","Mujer",1156,34,1156
5517.35791015625,1134999.33333333,42,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","Cotiza",256,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",3,0,"11-50","Poblacion en edad de trabajar","Hombre",1764,0,0
3173.0322265625,1142291.66666667,29,"Bomberos, agentes de   policía, detective público y privado, vigilante, guardián de prisiones","Obrero o empleado de empresa particular;","Universidad","Cotiza",256,"formal",84,0,11,"Urban","secondary complete (11)","Otra cosa",0,0,"11-50","Poblacion en edad de trabajar","Mujer",841,29,841
9766.7822265625,2009166.66666667,24,"Peones no clasificados,   recolector de basura, lustrabotas, montallantas, barrendero de calles,   jardines y parques, lavador de platos en restaurante;","Obrero o empleado del gobierno;","Universidad","Cotiza",214,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",31,0,">50","Poblacion en edad de trabajar","Hombre",576,0,0
11375,1950000,33,"Docentes","Obrero o empleado del gobierno;","No universidad","Cotiza",256,"formal",40,0,11,"Urban","terciary","Otra cosa",24,0,">50","Poblacion en edad de trabajar","Mujer",1089,33,1089
5835.9794921875,1200544.33333333,36,"Jefes de empleados de   oficinas, supervisor de encuestas","Obrero o empleado de empresa particular;","No universidad","Cotiza",261,"formal",48,1,11,"Urban","primary complete (5)","Otra cosa",36,0,"11-50","Poblacion en edad de trabajar","Hombre",1296,0,0
27066.666015625,5800000,36,"Docentes","Obrero o empleado de empresa particular;","No universidad","Cotiza",247,"formal",40,1,11,"Urban","terciary","Otra cosa",60,0,">50","Poblacion en edad de trabajar","Hombre",1296,0,0
3500,1287492,62,"Directores, gerentes   (personal directivo)","Obrero o empleado de empresa particular;","No universidad","Pensionado",330,"formal",40,0,11,"Urban","primary complete (5)","Otra cosa",120,0,"2-5 workers","Poblacion en edad de trabajar","Mujer",3844,62,3844
6756.9443359375,1390000,26,"Telefonistas,   telégrafos","Obrero o empleado de empresa particular;","Universidad","Cotiza",330,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",6,0,">50","Poblacion en edad de trabajar","Mujer",676,26,676
3266.66674804688,840000,60,"Trabajadores de la   preparación de alimentos y bebidas – panaderos, pasteleros, confiteros,   matarifes, carniceros, tratamiento y elaboración de productos lácteos,   trapichero, panelero, hornero, catador, cerveceros","Obrero o empleado de empresa particular;","No universidad","No cotiza",285,"informal",50,1,11,"Urban","None","Otra cosa",72,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",3600,0,0
4559.49365234375,1087953,30,"Guardián de edificio,   portero, sacristán, aseador, limpia ventanas, deshollinador","Obrero o empleado de empresa particular;","Universidad","Cotiza",285,"formal",48,0,11,"Urban","secondary complete (11)","Otra cosa",2,0,">50","Poblacion en edad de trabajar","Mujer",900,30,900
25585,3289500,49,"Docentes","Obrero o empleado del gobierno;","No universidad","Cotiza",167,"formal",30,1,11,"Urban","terciary","Otra cosa",216,0,">50","Poblacion en edad de trabajar","Hombre",2401,0,0
4944.4443359375,1274000,25,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","No universidad","No cotiza",167,"informal",42,1,11,"Urban","terciary","Otra cosa",5,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",625,0,0
6416.66650390625,1140000,21,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","No cotiza",167,"informal",40,0,11,"Urban","terciary","Otra cosa",1,0,"11-50","Poblacion en edad de trabajar","Mujer",441,21,441
4508.33447265625,927428.833333333,31,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",280,"formal",48,0,11,"Urban","terciary","Otra cosa",24,0,"11-50","Poblacion en edad de trabajar","Mujer",961,31,961
4034.72216796875,830000,18,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",172,"formal",48,0,11,"Urban","secondary incomplete (6-10)","Otra cosa",6,0,">50","Poblacion en edad de trabajar","Mujer",324,18,324
5289.91455078125,1088211,25,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","No universidad","Cotiza",277,"formal",48,1,11,"Urban","terciary","Otra cosa",1,0,">50","Poblacion en edad de trabajar","Hombre",625,0,0
5467.20703125,1171544.33333333,54,"Conductores de vehículos de   transporte, taxistas, choferes","Obrero o empleado de empresa particular;","No universidad","Cotiza",268,"formal",50,1,11,"Urban","secondary incomplete (6-10)","Otra cosa",36,0,">50","Poblacion en edad de trabajar","Hombre",2916,0,0
4693.67724609375,965556.5,26,"Agente de seguros,   inmobiliarios, de cambio y bolsa, subastadores, jefes de ventas de   intangibles, comisionista de propiedad raiz, promotor de salud","Obrero o empleado de empresa particular;","No universidad","Cotiza",268,"formal",48,0,11,"Urban","terciary","Otra cosa",48,0,">50","Poblacion en edad de trabajar","Mujer",676,26,676
5784.12744140625,1189877.66666667,25,"Agrimensores, dibujantes –   Técnicos en (Ingeniería civil,       eléctricos, electrónicos, mecánicos, químico, industrial,   metalúrgicos, minas, de la industria) Topógrafo","Obrero o empleado de empresa particular;","No universidad","Cotiza",268,"formal",48,1,11,"Urban","terciary","Otra cosa",7,0,">50","Poblacion en edad de trabajar","Hombre",625,0,0
6723.7265625,1383166.66666667,29,"Vendedores, ambulantes, a   domicilio, de loterías y periódicos, mercaderistas","Obrero o empleado de empresa particular;","No universidad","Cotiza",554,"formal",48,0,11,"Urban","terciary","Otra cosa",24,0,"11-50","Poblacion en edad de trabajar","Mujer",841,29,841
4539.2392578125,933786.333333333,24,"Almacenistas, bodegueros,   auxiliar administrativo, recepcionistas, empleados de oficinas de viajes,   empleados de biblioteca y archivo, auxiliar de importaciones, exportaciones,   tramitador de documentos, auxiliar de seguros varios, de vida y   automotores","Obrero o empleado de empresa particular;","Universidad","Cotiza",275,"formal",48,1,11,"Urban","secondary complete (11)","Otra cosa",7,0,"11-50","Poblacion en edad de trabajar","Hombre",576,0,0
97222.21875,2.1e+07,62,"Directores, gerentes   (personal directivo)","Obrero o empleado de empresa particular;","No universidad","Cotiza",241,"formal",48,1,11,"Urban","terciary","Otra cosa",72,0,">50","Poblacion en edad de trabajar","Hombre",3844,0,0
38888.890625,8e+06,27,"Directores, gerentes   (personal directivo)","Obrero o empleado de empresa particular;","No universidad","Cotiza",241,"formal",48,0,11,"Urban","terciary","Otra cosa",3,0,">50","Poblacion en edad de trabajar","Mujer",729,27,729
3964.78515625,934556.5,23,"Guías de turismo, policía de   turismo, empresario de pompas fúnebres, embalsamador, recibidor de apuestas   en casino, garitero, azafata de avion, auxiliar de farmacia, enfermera,   veterinaria, trabajadora sexual","Obrero o empleado de empresa particular;","No universidad","Cotiza",164,"formal",55,1,11,"Urban","primary incomplete (1-4)","Otra cosa",24,0,"11-50","Poblacion en edad de trabajar","Hombre",529,0,0
15555.5556640625,3200000,30,"Contadores","Obrero o empleado de empresa particular;","No universidad","Cotiza",211,"formal",48,0,11,"Urban","terciary","Otra cosa",28,0,">50","Poblacion en edad de trabajar","Mujer",900,30,900
4375,9e+05,20,"Carteros y mensajeros","Obrero o empleado de empresa particular;","Universidad","No cotiza",475,"informal",48,1,11,"Urban","secondary complete (11)","Otra cosa",12,0,"2-5 workers","Poblacion en edad de trabajar","Hombre",400,0,0
